salary,existing_loans,credit_score,loan_amount,loan_duration,employment_years,debt_ratio,income_stability,credit_utilization,loan_to_income,approved
65934.56644766884,10139.673978798224,668,57173.69625246831,6,4.1,100.0,27.3333,33.0909,0.8671,0
57319.96432130533,15881.227939445433,651,78185.91311134472,48,6.8,100.0,45.3333,36.1818,1.364,1
35235.7653805736,1580.3484812796391,571,40691.198217914156,12,1.6,53.8208,10.6667,50.7273,1.1548,0
32762.045639876113,12875.64257123234,754,45225.358036126694,24,4.2,100.0,28.0,17.4545,1.3804,1
48274.925179041915,6436.332699198639,703,34098.4066086517,60,0.5,100.0,3.3333,26.7273,0.7063,0
99075.49473194886,4040.7855480222343,605,164429.57490467324,24,2.7,48.9419,18.0,44.5455,1.6596,1
67925.04472605363,1129.8824809159419,730,167396.85709304982,24,6.9,19.9611,46.0,21.8182,2.4644,1
39247.04370469711,16037.38968483404,610,58562.155538026185,60,5.9,100.0,39.3333,43.6364,1.4921,1
77887.38079611766,1368.8997110104879,587,126540.25154510094,48,23.4,21.0904,100.0,47.8182,1.6247,1
15000.0,2966.0502257794597,589,38875.08720389323,240,1.6,100.0,10.6667,47.4545,2.5917,0
97661.17999458805,2740.4355242217666,508,215475.4192731978,180,3.4,33.6728,22.6667,62.1818,2.2064,0
17260.42750262634,16409.26082960248,687,28034.850707105812,6,2.0,100.0,13.3333,29.6364,1.6242,0
39439.98526685746,8935.097965809035,503,39273.47951342647,24,2.9,100.0,19.3333,63.0909,0.9958,0
25039.204692407733,12743.848466485126,551,67337.98867822383,24,9.7,100.0,64.6667,54.3636,2.6893,0
22543.253364755456,2306.44905754581,483,41884.352211673344,60,5.8,100.0,38.6667,66.7273,1.858,0
98370.48338352838,7843.948599812529,643,88248.01774045115,120,10.7,95.6866,71.3333,37.6364,0.8971,1
37026.13446622592,6784.310096980287,637,38011.89354133733,24,1.1,100.0,7.3333,38.7273,1.0266,1
60349.161292472585,14309.970193543339,623,148969.4508612869,24,10.3,100.0,68.6667,41.2727,2.4685,0
47659.99533026182,18923.096809680595,566,19978.737263016304,60,0.3,100.0,2.0,51.6364,0.4192,0
65265.86884681256,97.85015527176999,556,194404.10877298386,120,11.0,1.7991,73.3333,53.4545,2.9786,1
51333.20715145797,8967.352007116287,687,33466.660544255144,60,2.0,100.0,13.3333,29.6364,0.6519,1
22701.91736876548,425.82067236978196,605,55605.73629590753,240,1.9,22.5084,12.6667,44.5455,2.4494,1
89121.87479323887,6367.796858959116,675,121730.97659049694,24,3.6,85.7405,24.0,31.8182,1.3659,0
36451.7974910098,2713.293364559088,579,59379.3837617827,36,14.1,89.3221,94.0,49.2727,1.629,1
19265.10795642858,2931.223716235695,664,51587.26919314348,6,0.2,100.0,1.3333,33.8182,2.6778,0
37916.092433539256,3482.758797432937,754,53645.97057459139,120,2.2,100.0,14.6667,17.4545,1.4149,0
120626.69307293484,7767.92804110609,696,211245.4618648749,36,9.7,77.2757,64.6667,28.0,1.7512,1
81644.77022938678,3252.325078262672,617,35361.09201523018,60,2.5,47.8021,16.6667,42.3636,0.4331,1
39767.63698268123,10555.04083194215,670,12182.345513989829,24,1.1,100.0,7.3333,32.7273,0.3063,0
39753.19035675006,4147.1990301906335,630,38201.21217403881,60,2.8,100.0,18.6667,40.0,0.961,0
40417.53357862276,566.4120513087103,650,86395.4831035223,180,2.4,16.8168,16.0,36.3636,2.1376,1
170424.69219662595,12250.925188666668,623,106927.04439645415,180,12.4,86.2616,82.6667,41.2727,0.6274,1
61645.85496267015,2692.2711436137106,636,37428.73016318423,240,7.2,52.4078,48.0,38.9091,0.6072,1
63451.11134740298,4535.879301287543,666,89440.28311390373,24,3.5,85.7834,23.3333,33.4545,1.4096,1
90959.5401069194,9252.742296254606,570,186390.65159136459,24,22.3,100.0,100.0,50.9091,2.0492,0
56572.229302367334,3233.201669523982,568,125737.11885886753,36,3.1,68.5821,20.6667,51.2727,2.2226,0
41964.30741496289,465.9976305911847,538,32808.40137942207,84,0.3,13.3255,2.0,56.7273,0.7818,1
43572.87447034844,3746.230342817179,521,22435.15009898245,24,1.5,100.0,10.0,59.8182,0.5149,0
46959.42661483702,23123.56999334426,552,133321.1928462668,240,2.9,100.0,19.3333,54.1818,2.8391,0
47938.137572246065,8211.845285368896,662,48120.26572252256,120,0.9,100.0,6.0,34.1818,1.0038,0
75854.91079457212,8905.239749560333,578,197528.88386139143,120,14.7,100.0,98.0,49.4545,2.604,0
50572.717573858536,8003.514853889108,691,133078.41025174098,60,7.3,100.0,48.6667,28.9091,2.6314,0
76083.29807177832,1775.0761434301808,652,181520.36928541496,36,1.6,27.9968,10.6667,36.0,2.3858,1
46703.29752299106,4334.869164087138,492,35300.7218980088,48,4.5,100.0,30.0,65.0909,0.7559,0
51389.08702382163,11120.485104789392,702,129442.1182131243,12,6.4,100.0,42.6667,26.9091,2.5189,0
15000.0,855.0969764349092,714,35654.647649284256,60,14.2,68.4078,94.6667,24.7273,2.377,1
84948.1717021086,2604.2099971463604,570,162348.87447040676,24,10.7,36.7877,71.3333,50.9091,1.9112,1
60348.60345760048,2587.2379304648157,683,73048.695182149,60,3.6,51.4459,24.0,30.3636,1.2104,1
89215.14274859843,4525.337472367847,581,89997.84785099221,48,7.5,60.8686,50.0,48.9091,1.0088,1
15000.0,31445.05706623725,657,10000.0,12,4.1,100.0,27.3333,35.0909,0.6667,0
171617.73694904803,559.1108679689839,548,287690.3774660569,48,4.0,3.9095,26.6667,54.9091,1.6763,1
45082.355714837875,5850.132549647578,506,84764.0419488747,48,0.6,100.0,4.0,62.5455,1.8802,0
95311.87515795005,1581.4116854040906,619,121066.59965663121,180,0.7,19.9104,4.6667,42.0,1.2702,1
26266.678658632594,28234.94068180619,640,41592.48406883929,120,3.8,100.0,25.3333,38.1818,1.5835,0
70803.54457431163,962.0202012443401,618,90733.96600382274,84,1.6,16.3046,10.6667,42.1818,1.2815,1
26054.627279442113,4134.76301423791,555,52909.557733692694,24,0.1,100.0,0.6667,53.6364,2.0307,0
33716.36556653665,10711.775058941665,618,92160.30895470659,240,6.4,100.0,42.6667,42.1818,2.7334,0
154572.54504285235,9754.165189625248,671,114783.20815231209,36,0.2,75.7249,1.3333,32.5455,0.7426,1
43721.294885411735,4395.542584159277,646,58140.743499728225,60,4.5,100.0,30.0,37.0909,1.3298,0
55851.950283126884,3403.597831454563,664,37998.60799859396,24,3.9,73.1276,26.0,33.8182,0.6803,1
82622.7742165268,4054.8332114730074,596,164200.21997412248,180,17.3,58.8918,100.0,46.1818,1.9873,1
65999.94137717604,2455.204706160315,743,149684.59183721215,120,3.3,44.6401,22.0,19.4545,2.268,1
53650.783028928934,1838.6563429706998,555,151089.42401858108,60,0.3,41.125,2.0,53.6364,2.8162,0
61021.19864039029,5278.313534947041,689,64252.52745263335,36,4.0,100.0,26.6667,29.2727,1.053,1
207326.33970189816,2501.633647631481,744,594108.1923012469,84,9.2,14.4794,61.3333,19.2727,2.8656,1
47355.04887605117,2711.3725170697103,688,22295.193336278982,24,28.8,68.7075,100.0,29.4545,0.4708,1
55307.25807694259,8554.511195065474,633,106639.99450879736,240,2.8,100.0,18.6667,39.4545,1.9281,0
92078.12105391738,27671.628554450526,607,41827.2546253287,120,1.9,100.0,12.6667,44.1818,0.4543,0
95160.05665427439,7403.4026155413385,732,258187.34332388014,6,11.9,93.3594,79.3333,21.4545,2.7132,1
99929.29684306963,640.8303908795607,536,172926.0946949916,24,1.1,7.6954,7.3333,57.0909,1.7305,1
71914.85532007582,628.7413959084087,572,151541.89906638494,48,4.8,10.4914,32.0,50.5455,2.1072,1
24691.07329818314,24196.87725945944,618,62844.944434739766,48,2.6,100.0,17.3333,42.1818,2.5452,0
130621.47548192753,2822.4969177468756,749,92197.68992612833,240,0.2,25.9299,1.3333,18.3636,0.7058,1
24641.634833010557,772.6774105664541,680,10000.0,12,2.1,37.6279,14.0,30.9091,0.4058,1
58781.4306738533,7311.240382070593,572,157121.53530454525,240,1.5,100.0,10.0,50.5455,2.673,0
31176.955339864897,7817.8597704046715,625,35863.46635428143,120,5.8,100.0,38.6667,40.9091,1.1503,1
47170.17055598575,8364.474246585054,600,30577.735296428476,48,14.9,100.0,99.3333,45.4545,0.6482,1
59710.158628247904,2489.2655733565275,593,93437.16348814339,84,1.6,50.027,10.6667,46.7273,1.5648,1
59445.44791842614,121.8081110791289,728,113863.380563105,84,8.3,2.4589,55.3333,22.1818,1.9154,1
63142.695531235266,26822.771529663703,540,24222.840591651293,48,0.3,100.0,2.0,56.3636,0.3836,0
129085.04909770783,2310.9880761541267,778,134534.79749504212,120,3.9,21.4834,26.0,13.0909,1.0422,1
64351.82549923547,9016.743219569287,716,25004.523471602562,180,0.4,100.0,2.6667,24.3636,0.3886,1
42340.782202175455,9810.56179560061,737,60755.02340829448,36,13.6,100.0,90.6667,20.5455,1.4349,1
87417.6337960438,7533.020465534558,612,237493.6118285141,36,7.3,100.0,48.6667,43.2727,2.7168,0
100075.71148514227,3002.289587872714,638,295539.73934712895,120,5.4,36.0002,36.0,38.5455,2.9532,1
23468.991329722554,2529.7087282605276,535,47408.02887537029,6,8.7,100.0,58.0,57.2727,2.02,0
70153.4343740751,7283.826905762871,608,51662.5165391169,36,5.2,100.0,34.6667,44.0,0.7364,1
74660.29064582095,16085.035339951923,689,205001.72978820326,60,17.4,100.0,100.0,29.2727,2.7458,1
41005.5170153552,23459.615687540507,753,69457.979130206,36,6.3,100.0,42.0,17.6364,1.6939,0
111907.07159700821,895.553161259417,561,80027.3367283309,60,12.9,9.6032,86.0,52.5455,0.7151,1
44800.1446763415,1345.726774904776,620,124932.4613902899,48,3.6,36.0461,24.0,41.8182,2.7887,1
52857.02321607796,23165.106077591354,637,123958.51680355868,180,0.6,100.0,4.0,38.7273,2.3452,0
44185.718519228656,10670.684910469781,538,100549.20824863625,240,3.8,100.0,25.3333,56.7273,2.2756,0
49481.16784284243,17164.228530755576,697,109590.29182831409,180,0.7,100.0,4.6667,27.8182,2.2148,0
25393.155491705325,1811.5181643999365,592,21353.549263874047,36,4.5,85.6066,30.0,46.9091,0.8409,1
20660.30427796463,7085.818138117672,634,17968.639912872637,36,3.3,100.0,22.0,39.2727,0.8697,0
127606.04685745241,9662.22948456865,613,275423.7553014405,120,4.9,90.8631,32.6667,43.0909,2.1584,0
29490.49216860554,9118.271890793421,586,26342.424162348518,240,0.1,100.0,0.6667,48.0,0.8933,0
27042.489421564827,4196.039292031547,649,40142.23857137757,36,1.1,100.0,7.3333,36.5455,1.4844,0
15000.0,124.1169877153198,632,36171.073936554625,12,3.4,9.9294,22.6667,39.6364,2.4114,1
33410.414822321196,6995.9340087253695,620,80742.0072894571,12,15.0,100.0,100.0,41.8182,2.4167,0
22162.260060611297,2334.608259028116,591,33771.0022694631,6,2.4,100.0,16.0,47.0909,1.5238,0
131295.93446229305,4786.394986781603,675,320219.33952586923,48,2.8,43.746,18.6667,31.8182,2.4389,1
89849.40352321959,25281.27407600435,782,230398.9251158752,60,6.3,100.0,42.0,12.3636,2.5643,1
32438.776537572492,4073.7528877576974,661,67079.96851222616,180,4.6,100.0,30.6667,34.3636,2.0679,0
189370.64972004687,14650.738188115534,729,173605.50549016675,48,1.8,92.8385,12.0,22.0,0.9167,1
88349.80690661364,1671.3674493703722,538,91868.93936742557,60,2.6,22.7011,17.3333,56.7273,1.0398,1
40340.09513742859,8929.17291570378,662,46393.97837961765,60,1.2,100.0,8.0,34.1818,1.1501,1
15000.0,30180.507805485315,562,10000.0,24,16.9,100.0,100.0,52.3636,0.6667,1
193796.81494558457,859.7294113650211,531,201070.19836216443,36,0.7,5.3235,4.6667,58.0,1.0375,1
21295.616234778696,66.83796900195885,590,18435.65555630774,6,2.3,3.7663,15.3333,47.2727,0.8657,1
18265.34361530691,4547.394854600551,745,27934.790482184093,36,0.1,100.0,0.6667,19.0909,1.5294,0
90539.56886908825,777.5999659088799,726,249235.63926861229,6,1.3,10.3062,8.6667,22.5455,2.7528,1
211896.12216952912,11038.820423166087,669,123344.06635151981,48,7.6,62.5145,50.6667,32.9091,0.5821,1
112483.71010846044,19678.465863170528,527,252494.8155983861,120,1.1,100.0,7.3333,58.7273,2.2447,0
68757.80057705835,4553.586045769902,634,148218.72311820375,120,0.4,79.4718,2.6667,39.2727,2.1557,0
70042.15856796266,2394.924659962554,674,39121.09063947196,48,3.2,41.0311,21.3333,32.0,0.5585,1
81801.37528856804,4558.992260266764,664,228303.1797029259,240,0.1,66.879,0.6667,33.8182,2.7909,1
77292.88248932078,10282.846015648476,502,141822.7735701279,12,0.4,100.0,2.6667,63.2727,1.8349,0
58029.9685011489,72.76319685782887,578,74397.83799367753,60,8.2,1.5047,54.6667,49.4545,1.2821,1
52183.44940405155,7122.138178315824,644,122247.7756351239,6,7.4,100.0,49.3333,37.4545,2.3427,0
47213.92377292866,7600.6766228171655,692,46972.5065957295,84,12.3,100.0,82.0,28.7273,0.9949,1
31182.778388628383,8122.001930825343,474,67743.85512575133,36,9.6,100.0,64.0,68.3636,2.1725,0
41423.14053915023,2216.808184211213,637,16868.342078805388,48,5.7,64.2194,38.0,38.7273,0.4072,1
17751.510883580642,10015.582661058692,661,45557.50773661656,60,0.3,100.0,2.0,34.3636,2.5664,0
46212.06656012695,766.727644846688,717,69783.05270275373,6,7.6,19.9098,50.6667,24.1818,1.5101,1
27087.979178452042,1777.8551007151873,705,54692.54965296448,180,9.3,78.7591,62.0,26.3636,2.0191,1
25281.96082847969,16795.198094244166,696,22686.568162697135,240,8.0,100.0,53.3333,28.0,0.8973,1
54608.04475376441,10737.397669162634,586,116211.3267527442,36,3.6,100.0,24.0,48.0,2.1281,0
113006.5851665584,110.72719087141186,497,269526.2141182738,120,1.3,1.1758,8.6667,64.1818,2.385,1
85049.60586027955,2284.155411869446,618,134180.68834557716,48,9.3,32.2281,62.0,42.1818,1.5777,1
19104.890680453787,1930.526194067781,730,37595.801661484744,120,6.5,100.0,43.3333,21.8182,1.9679,0
27071.129802192874,2526.5273141542225,761,41475.13639359253,6,19.8,100.0,100.0,16.1818,1.5321,1
86203.21153919116,2275.4697156569796,706,233959.54154840502,120,0.8,31.6759,5.3333,26.1818,2.714,1
27187.363411593033,516.5325625865175,684,44702.734947079894,36,1.3,22.7988,8.6667,30.1818,1.6442,1
42839.68236143146,4913.808442737084,680,110221.51250890891,12,1.2,100.0,8.0,30.9091,2.5729,0
68188.50351186439,10556.071173594164,605,167992.64468048094,60,7.9,100.0,52.6667,44.5455,2.4637,1
27419.05057057196,7466.106125559339,639,38615.97680240992,12,1.0,100.0,6.6667,38.3636,1.4084,0
52220.23297662702,8939.221874425175,783,48106.74746957482,48,0.3,100.0,2.0,12.1818,0.9212,1
22017.320169929037,677.0519746255596,574,30745.46493619003,12,32.7,36.9011,100.0,50.1818,1.3964,1
34172.59936018966,24207.99965307211,779,86483.56729840035,24,0.1,100.0,0.6667,12.9091,2.5308,0
59389.288480919095,14585.596585266314,624,54317.90925531254,60,9.0,100.0,60.0,41.0909,0.9146,1
18848.78547716937,13081.75199590558,756,32344.10372780978,6,2.3,100.0,15.3333,17.0909,1.716,0
63849.551858570885,13852.112429237846,537,158120.939059823,60,9.2,100.0,61.3333,56.9091,2.4765,0
48446.59424580814,21590.009545571073,696,60770.88376770117,24,4.0,100.0,26.6667,28.0,1.2544,0
68288.31671971806,6286.556542800282,591,138896.1157645729,84,11.6,100.0,77.3333,47.0909,2.034,0
56069.567776038886,1787.9690863947765,536,54006.502043287495,12,13.0,38.2661,86.6667,57.0909,0.9632,1
111133.14411272288,7673.243654380626,667,66130.27778059385,60,0.0,82.8546,0.0,33.2727,0.5951,1
52845.86255080758,10865.745489878684,730,129199.54160906683,120,0.4,100.0,2.6667,21.8182,2.4448,0
37886.74809057488,10712.764258987205,582,21489.942547855415,6,1.4,100.0,9.3333,48.7273,0.5672,0
52753.13610609638,5895.940329573722,530,54479.73394432715,180,5.5,100.0,36.6667,58.1818,1.0327,0
67912.73270679424,567.3181886962966,642,177170.42736220662,48,11.0,10.0244,73.3333,37.8182,2.6088,1
50479.16935744109,3710.4287260503556,643,62365.351720141305,48,3.1,88.205,20.6667,37.6364,1.2355,1
50229.36097691185,20282.85966962613,693,147032.51278373436,48,4.7,100.0,31.3333,28.5455,2.9272,0
32170.494362854533,7025.1976909846535,725,94751.20062248758,60,1.0,100.0,6.6667,22.7273,2.9453,0
32933.95427747918,6183.27310427909,645,33735.739799919815,12,8.2,100.0,54.6667,37.2727,1.0243,1
21129.740658523595,2505.1315886869106,798,10000.0,60,17.1,100.0,100.0,9.4545,0.4733,1
140048.7766999512,3676.6116284251775,667,308621.40922232147,36,1.6,31.5028,10.6667,33.2727,2.2037,1
23241.20497409499,18056.771680472048,622,35272.329813449556,120,3.4,100.0,22.6667,41.4545,1.5177,0
32346.36346248785,8784.012941968522,521,18503.176937354958,180,0.5,100.0,3.3333,59.8182,0.572,0
31855.191325141517,12386.254344599683,628,70409.89926425481,180,4.1,100.0,27.3333,40.3636,2.2103,0
83864.24387973953,4846.153171370388,623,32218.315651787223,120,3.5,69.3428,23.3333,41.2727,0.3842,1
41069.876218253085,7959.365258840175,726,108815.91284841059,24,0.8,100.0,5.3333,22.5455,2.6495,0
103636.53940709491,2284.2336255707055,686,69888.52622495803,240,2.9,26.449,19.3333,29.8182,0.6744,1
32725.361111750673,9778.746244831875,555,21066.69178919058,36,2.0,100.0,13.3333,53.6364,0.6437,0
57953.51469100133,4463.356490578898,663,44874.28758033608,6,3.7,92.4194,24.6667,34.0,0.7743,1
29696.71664612648,4674.995359231802,703,85904.26146679379,180,4.4,100.0,29.3333,26.7273,2.8927,0
177564.54873992785,8383.10224842563,772,385591.58718728874,48,0.0,56.6539,0.0,14.1818,2.1716,1
24039.196114233968,22026.132376877908,721,59225.443087983134,60,7.2,100.0,48.0,23.4545,2.4637,1
59035.393103272065,529.1726647383927,710,81091.86970571868,24,6.2,10.7564,41.3333,25.4545,1.3736,1
71701.44132584675,13932.025321657215,654,86618.52210325058,240,2.3,100.0,15.3333,35.6364,1.208,0
62835.75002953099,2766.819585169085,681,58632.4667864646,120,0.3,52.8391,2.0,30.7273,0.9331,1
43863.043230860196,4694.737033823171,749,70082.16312993431,84,7.0,100.0,46.6667,18.3636,1.5977,1
45347.37542731542,177.25593591575515,543,81168.97145631028,6,15.5,4.6906,100.0,55.8182,1.7899,1
50326.491286689816,2865.3636685571105,622,100944.47752945553,240,1.4,68.3226,9.3333,41.4545,2.0058,0
44882.30055508707,5587.388491741034,588,44622.87909833429,48,2.0,100.0,13.3333,47.6364,0.9942,0
87406.72205556023,462.52522278363995,680,250102.62427284184,240,1.0,6.35,6.6667,30.9091,2.8614,1
184667.79754912909,5403.962828511797,748,140042.4448084695,180,4.3,35.1158,28.6667,18.5455,0.7583,1
35084.15661266019,20950.499608996626,602,101998.89046974485,60,0.8,100.0,5.3333,45.0909,2.9073,0
21549.722367118633,890.9680567265966,458,10000.0,120,2.2,49.6137,14.6667,71.2727,0.464,1
46491.778569622205,11566.34169391041,617,74342.18421677039,240,6.0,100.0,40.0,42.3636,1.599,0
230458.3895568129,4216.6028863786005,723,276571.5376434682,6,4.1,21.9559,27.3333,23.0909,1.2001,1
30266.45429519752,8517.716072960984,693,45782.044146241395,240,2.4,100.0,16.0,28.5455,1.5126,0
131067.80756494579,2411.3989673165215,684,241268.88136884288,84,2.7,22.0777,18.0,30.1818,1.8408,1
134137.4753469359,1389.9929631614662,627,197999.08345375105,24,4.1,12.4349,27.3333,40.5455,1.4761,1
35166.42443053541,1399.2341610257515,547,49939.364439877645,180,0.0,47.7467,0.0,55.0909,1.4201,0
68967.44409404944,584.7984528053735,691,157132.19843829394,60,0.4,10.1752,2.6667,28.9091,2.2784,1
130227.47055625403,1642.8878694215127,583,280232.0586983268,48,10.7,15.1386,71.3333,48.5455,2.1519,1
39047.07917469438,8730.378110290656,824,99563.51000627098,120,0.4,100.0,2.6667,4.7273,2.5498,1
43384.25142912951,17075.61721806556,695,42294.84030920988,120,6.1,100.0,40.6667,28.1818,0.9749,1
34578.6407696826,13461.47650129126,603,67280.5941506023,24,12.6,100.0,84.0,44.9091,1.9457,0
26666.035650035956,9244.872893091657,601,50132.83822066344,12,1.6,100.0,10.6667,45.2727,1.88,0
33204.260432792464,936.1533904850519,642,43108.82865281951,12,2.3,33.8325,15.3333,37.8182,1.2983,1
23520.6923903068,2730.7721718754374,630,37923.7145202124,48,4.2,100.0,28.0,40.0,1.6124,0
50033.60111255463,2966.2706377277086,739,57399.13693864986,240,10.7,71.1427,71.3333,20.1818,1.1472,1
30884.69588415456,2300.997354369615,664,21093.62569007992,84,14.2,89.4034,94.6667,33.8182,0.683,1
56402.65704336566,5788.944460938615,591,49479.97928626923,120,6.7,100.0,44.6667,47.0909,0.8773,0
19273.042026340525,6135.276663518752,801,11272.54874979767,240,0.5,100.0,3.3333,8.9091,0.5849,1
59786.0801438575,3531.465903338062,653,128198.5654317554,120,5.5,70.882,36.6667,35.8182,2.1443,0
80831.12469563892,3493.035590278657,711,168449.15082471338,120,2.6,51.8568,17.3333,25.2727,2.084,1
15000.0,14107.9700078167,601,42999.55804898485,240,3.2,100.0,21.3333,45.2727,2.8666,0
61355.122433895565,12458.288130152627,679,139284.20942825108,24,0.3,100.0,2.0,31.0909,2.2701,0
102395.84304337323,2942.99460765363,674,45107.80226111254,12,1.1,34.4896,7.3333,32.0,0.4405,1
23723.357463772987,19607.608388022665,498,63755.62097531018,36,7.8,100.0,52.0,64.0,2.6875,0
133725.36115201944,24429.43675076804,811,351593.7871944507,6,3.0,100.0,20.0,7.0909,2.6292,1
63032.85678051775,3165.019758302322,753,94357.97200948384,24,1.8,60.2547,12.0,17.6364,1.497,1
32112.250972600505,3500.9104569934916,618,60429.80483992021,180,2.4,100.0,16.0,42.1818,1.8818,0
47407.6341819424,5635.835646166881,561,139160.914455282,84,9.6,100.0,64.0,52.5455,2.9354,0
68527.89362118188,22658.140835850823,677,119048.14950002526,84,6.9,100.0,46.0,31.4545,1.7372,0
51308.06518314612,16720.424887142297,656,140808.2602864665,6,1.6,100.0,10.6667,35.2727,2.7444,0
67727.90739605098,865.7430865124342,678,35503.28372679411,84,0.6,15.3392,4.0,31.2727,0.5242,1
28214.627952384948,3990.264001872381,665,23018.62335281862,240,1.5,100.0,10.0,33.6364,0.8158,0
54264.0104076046,6448.219451745389,690,80855.45638515906,84,12.7,100.0,84.6667,29.0909,1.49,0
20989.367980514002,5595.454662272546,765,39435.73513327119,36,4.4,100.0,29.3333,15.4545,1.8788,1
45856.13906141439,1724.0132800654196,695,114815.2979966386,84,3.8,45.1154,25.3333,28.1818,2.5038,1
28499.887392857425,15661.573895646825,566,84596.43550761862,120,4.5,100.0,30.0,51.6364,2.9683,0
31529.599001078746,9039.357105504454,759,42561.77543827898,24,2.3,100.0,15.3333,16.5455,1.3499,0
102914.71403389961,14556.748130395526,781,44049.78412221903,240,8.2,100.0,54.6667,12.5455,0.428,1
94351.84187715143,15658.600054443426,850,232403.97145072595,12,3.7,100.0,24.6667,0.0,2.4632,1
70649.25707900096,11037.91445735801,560,136482.20887309677,84,0.6,100.0,4.0,52.7273,1.9318,0
25453.596828237092,4627.2787779046175,669,21280.87973191444,48,0.7,100.0,4.6667,32.9091,0.8361,0
40544.48033013727,7544.091675416398,483,66332.26318999543,48,3.8,100.0,25.3333,66.7273,1.636,0
101504.52116682977,1398.3079125864274,694,233890.54063140677,48,13.8,16.531,92.0,28.3636,2.3042,1
53371.39184669103,8958.166497996455,606,127029.88085557253,84,1.8,100.0,12.0,44.3636,2.3801,0
197125.86729743803,1580.3255151512171,803,325054.58470339805,180,10.2,9.6202,68.0,8.5455,1.649,1
62068.30205051391,9472.04362961981,588,69769.68926001218,120,7.2,100.0,48.0,47.6364,1.1241,0
55007.75585916484,2086.744248880517,514,161123.4911583543,60,1.4,45.5225,9.3333,61.0909,2.9291,0
40722.25881139463,1000.4369787693026,612,85153.46225218492,84,0.2,29.4808,1.3333,43.2727,2.0911,1
53110.21400467598,1445.314551544388,491,74473.33564789673,180,0.5,32.6562,3.3333,65.2727,1.4022,0
44735.29642359077,15.952977277685006,710,47296.42369799726,60,6.5,0.4279,43.3333,25.4545,1.0573,1
74971.64137486569,10147.795294770112,484,170483.8671670212,6,1.1,100.0,7.3333,66.5455,2.274,0
87031.15091784643,10546.12696787041,652,83018.60608419709,36,2.3,100.0,15.3333,36.0,0.9539,0
30589.323557052416,5787.751797016409,483,23358.52657598966,120,3.5,100.0,23.3333,66.7273,0.7636,0
22054.24165905914,1407.8166947260393,624,38166.000988804975,84,6.5,76.6011,43.3333,41.0909,1.7306,0
16289.51252158212,698.0200121921672,781,17640.987568134424,24,0.6,51.4211,4.0,12.5455,1.083,1
66489.19924919755,154.51433853719732,678,132848.3383968729,240,2.6,2.7887,17.3333,31.2727,1.998,1
25285.339397310403,1449.7598089205433,580,15637.324259306026,24,3.3,68.8032,22.0,49.0909,0.6184,1
15000.0,17720.663257197077,647,31025.114734976527,24,3.9,100.0,26.0,36.9091,2.0683,0
61892.05898985135,2211.6884252946834,651,65908.89233758084,6,8.5,42.8815,56.6667,36.1818,1.0649,1
218775.1371841415,3499.00699680875,687,65776.04079368309,240,0.9,19.1923,6.0,29.6364,0.3007,1
48842.56538111605,890.5412112877337,540,31392.452893999423,6,8.2,21.8795,54.6667,56.3636,0.6427,1
81072.12460413542,2011.9461172934643,697,228685.12944053666,60,5.9,29.7801,39.3333,27.8182,2.8208,1
51487.66869310808,5858.8400081533155,433,136023.08501307745,6,4.1,100.0,27.3333,75.8182,2.6419,0
46196.81836247474,7486.901821293919,599,42997.429364933676,48,6.0,100.0,40.0,45.6364,0.9307,0
85088.39104406729,2252.0342393902956,610,204348.63239076207,36,2.7,31.7604,18.0,43.6364,2.4016,1
41185.24225547302,475.72570230145226,700,80028.82761224902,48,0.7,13.8611,4.6667,27.2727,1.9431,1
57551.49483998235,3967.9278801870064,651,168133.3956780233,84,5.5,82.7348,36.6667,36.1818,2.9214,0
59457.59710141608,2134.7091342804465,537,77814.25503476411,60,3.7,43.0837,24.6667,56.9091,1.3087,1
32831.566596944074,1983.117035776184,571,70257.70258332312,180,5.1,72.4833,34.0,50.7273,2.1399,0
88896.26523120349,25723.614092048058,665,41918.71833644358,60,2.1,100.0,14.0,33.6364,0.4715,0
44135.69506677501,7663.164385207974,643,60460.06910932286,180,11.9,100.0,79.3333,37.6364,1.3699,1
31149.482294064986,6511.289215447561,603,90405.38185231805,36,4.4,100.0,29.3333,44.9091,2.9023,0
67636.69269655368,4299.754188623801,611,118719.1940001231,6,0.4,76.2856,2.6667,43.4545,1.7552,0
28593.05716660368,4482.148675707776,705,30802.57590903716,6,3.0,100.0,20.0,26.3636,1.0773,0
49856.726167453766,6227.985016158531,608,31147.072331653108,240,7.1,100.0,47.3333,44.0,0.6247,1
48753.32123551919,9537.13933539044,642,107234.22292199256,84,7.9,100.0,52.6667,37.8182,2.1995,0
94045.81531669694,9689.217346680367,823,191957.97798387866,24,3.4,100.0,22.6667,4.9091,2.0411,0
65174.19841279903,1506.9801298098216,536,85354.38049336566,12,11.3,27.7468,75.3333,57.0909,1.3096,1
48290.195376197626,5546.981681144671,501,138474.14652970718,60,1.6,100.0,10.6667,63.4545,2.8675,0
80070.26010409366,4247.656533392578,712,28821.097560873353,60,2.6,63.6589,17.3333,25.0909,0.3599,1
112884.96038169727,16354.261226132949,595,126437.29650228411,84,11.4,100.0,76.0,46.3636,1.1201,1
68506.65575324467,7984.756541789679,624,190920.3503273804,48,11.3,100.0,75.3333,41.0909,2.7869,0
49326.245028788224,6082.917028057832,587,57540.33169484539,120,5.8,100.0,38.6667,47.8182,1.1665,0
